loss tensor(3.3409, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7307.8638, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7309.8779, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7311.8921, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7313.9062, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7315.9204, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7317.9346, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7319.9487, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7321.9629, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7323.9771, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7325.9912, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7328.0054, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7330.0195, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7332.0337, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7334.0479, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7336.0620, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7338.0762, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7340.0903, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7342.1045, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7344.1187, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7346.1328, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7348.1470, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7350.1611, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7352.1753, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7354.1895, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7356.2036, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7358.2178, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7360.2319, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7362.2461, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7364.2603, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7366.2744, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7368.2886, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7370.3027, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7372.3169, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7374.3311, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7376.3452, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7378.3594, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7380.3735, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7382.3877, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7384.4019, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7386.4160, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7388.4302, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7390.4443, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7392.4585, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7394.4727, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7396.4868, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7398.5010, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7400.5151, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7402.5293, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7404.5435, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7406.5576, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7408.5718, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7410.5859, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7412.6001, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7414.6143, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7416.6284, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7418.6426, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7420.6567, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7422.6709, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7424.6851, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7426.6992, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7428.7134, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7430.7275, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7432.7417, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7434.7559, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7436.7700, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7438.7842, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7440.7983, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7442.8125, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7444.8267, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7446.8408, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7448.8550, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7450.8691, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7452.8833, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7454.8975, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7456.9116, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7458.9258, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7460.9399, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7462.9541, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7464.9683, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7466.9824, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7468.9966, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7471.0107, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7473.0249, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7475.0391, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7477.0532, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7479.0674, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7481.0815, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7483.0957, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7485.1099, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7487.1240, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7489.1382, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7491.1523, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7493.1665, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7495.1807, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7497.1948, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7499.2090, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7501.2231, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7503.2373, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7505.2515, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7507.2656, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7509.2798, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7511.2939, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7513.3081, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7515.3223, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7517.3364, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7519.3506, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7521.3647, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7523.3789, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7525.3931, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7527.4072, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7529.4214, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7531.4355, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7533.4497, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7535.4639, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7537.4780, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7539.4922, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7541.5063, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7543.5205, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7545.5347, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7547.5488, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7549.5630, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7551.5771, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7553.5913, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7555.6055, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7557.6196, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7559.6338, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7561.6479, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7563.6621, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7565.6763, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7567.6904, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7569.7046, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7571.7188, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7573.7329, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7575.7471, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7577.7612, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7579.7754, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7581.7896, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7583.8037, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7585.8179, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7587.8320, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7589.8462, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7591.8604, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7593.8745, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7595.8887, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7597.9028, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7599.9170, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7601.9312, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7603.9453, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7605.9595, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7607.9736, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7609.9878, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7612.0020, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7614.0161, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7616.0303, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7618.0444, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7620.0586, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7622.0728, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7624.0869, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7626.1011, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7628.1152, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7630.1294, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7632.1436, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7634.1577, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7636.1719, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7638.1860, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7640.2002, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7642.2144, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7644.2285, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7646.2427, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7648.2568, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7650.2710, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7652.2852, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7654.2993, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7656.3135, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7658.3276, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7660.3418, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7662.3560, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7664.3701, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7666.3843, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7668.3984, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7670.4126, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7672.4268, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7674.4409, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7676.4551, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7678.4692, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7680.4834, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7682.4976, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7684.5117, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7686.5259, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7688.5400, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7690.5542, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7692.5684, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7694.5825, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7696.5967, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7698.6108, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7700.6250, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7702.6392, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7704.6533, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7706.6675, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7708.6816, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7710.6958, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7712.7100, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7714.7241, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7716.7383, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7718.7524, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7720.7666, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7722.7808, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7724.7949, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7726.8091, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7728.8232, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7730.8374, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7732.8516, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7734.8657, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7736.8799, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7738.8940, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7740.9082, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7742.9224, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7744.9365, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7746.9507, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7748.9648, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7750.9790, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7752.9932, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7755.0073, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7757.0215, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7759.0356, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7761.0498, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7763.0640, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7765.0781, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7767.0923, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7769.1064, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7771.1206, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7773.1348, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7775.1489, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7777.1631, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7779.1772, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7781.1914, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7783.2056, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7785.2197, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7787.2339, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7789.2480, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7791.2622, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7793.2764, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7795.2905, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7797.3047, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7799.3188, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7801.3330, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7803.3472, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7805.3613, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7807.3755, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7809.3896, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7811.4038, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7813.4180, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7815.4321, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7817.4463, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7819.4604, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7821.4746, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7823.4888, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7825.5029, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7827.5171, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7829.5312, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7831.5454, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7833.5596, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7835.5737, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7837.5879, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7839.6021, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7841.6162, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7843.6304, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7845.6445, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7847.6587, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7849.6729, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7851.6870, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7853.7012, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7855.7153, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7857.7295, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7859.7437, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7861.7578, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7863.7720, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7865.7861, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7867.8003, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7869.8145, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7871.8286, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7873.8428, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7875.8569, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7877.8711, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7879.8853, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7881.8994, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7883.9136, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7885.9277, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7887.9419, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7889.9561, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7891.9702, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7893.9844, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7895.9985, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7898.0127, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7900.0269, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7902.0410, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7904.0552, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7906.0693, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7908.0835, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7910.0977, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7912.1118, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7914.1260, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7916.1401, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7918.1543, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7920.1685, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7922.1826, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7924.1968, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7926.2109, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7928.2251, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7930.2393, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7932.2534, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7934.2676, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7936.2817, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7938.2959, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7940.3101, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(7942.3242, device='cuda:0', grad_fn=<AddBackward0>)
